gameid,period,clock,h_pts,a_pts,team,playerid,player,type,subtype,result,x,y,dist,desc,season,outcome,lag1,lag2,lag3
41400404,1,PT00M00.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-10,313,31,MISS Curry 31' 3PT Jump Shot,2015,0,0,1,0
41400404,2,PT05M43.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,116,233,26,MISS Curry 26' 3PT Jump Shot,2015,0,0,0,1
41400404,2,PT02M29.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-68,118,14,MISS Curry 14' Jump Shot,2015,0,0,0,0
41400404,2,PT00M03.50S,42.0,54.0,GSW,201939,S. Curry,Made Shot,Driving Finger Roll Layup Shot,Made,6,6,1,Curry 1' Driving Finger Roll Layup (8 PTS),2015,1,0,0,0
41400404,3,PT09M46.00S,50.0,61.0,GSW,201939,S. Curry,Made Shot,Floating Jump shot,Made,-2,55,6,Curry 6' Floating Jump Shot (10 PTS),2015,1,1,0,0
41400404,3,PT03M15.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Pullup Jump shot,Missed,146,47,15,MISS Curry 15' Pullup Jump Shot,2015,0,1,1,0
41400404,3,PT00M17.90S,70.0,76.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,-188,160,25,Curry 25' 3PT Step Back Jump Shot (15 PTS),2015,1,0,1,1
41400404,4,PT10M47.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-133,37,14,MISS Curry 14' Jump Shot,2015,0,1,0,1
41400404,4,PT09M39.00S,70.0,82.0,GSW,201939,S. Curry,Made Shot,Running Jump Shot,Made,-43,47,6,Curry 6' Running Jump Shot (17 PTS) (Green 5 AST),2015,1,0,1,0
41400404,4,PT08M01.00S,72.0,85.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-234,89,25,Curry 25' 3PT Jump Shot (20 PTS),2015,1,1,0,1
41400404,4,PT06M57.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-147,235,28,MISS Curry 28' 3PT Jump Shot,2015,0,1,1,0
41400404,4,PT03M06.00S,79.0,98.0,GSW,201939,S. Curry,Made Shot,Finger Roll Layup Shot,Made,-10,-2,1,Curry 1' Finger Roll Layup (22 PTS),2015,1,0,1,1
41400405,1,PT00M05.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Layup Shot,Missed,-13,17,2,MISS Curry 2' Layup,2015,0,1,1,1
41400405,2,PT06M53.00S,33.0,37.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,-54,250,26,Curry 26' 3PT Pullup Jump Shot (10 PTS) (Livingston 2 AST),2015,1,0,1,1
41400405,2,PT05M58.00S,36.0,39.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,-18,272,27,Curry 27' 3PT Step Back Jump Shot (13 PTS),2015,1,1,0,1
41400405,2,PT03M28.00S,44.0,42.0,GSW,201939,S. Curry,Made Shot,Layup Shot,Made,-23,12,3,Curry 3' Layup (15 PTS),2015,1,1,1,0
41400405,2,PT00M24.90S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Pullup Jump shot,Missed,97,247,27,MISS Curry 27' 3PT Pullup Jump Shot,2015,0,1,1,1
41400405,2,PT00M04.70S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Driving Finger Roll Layup Shot,Missed,-98,29,10,MISS Curry 10' Driving Finger Roll Layup,2015,0,0,1,1
41400405,3,PT11M47.00S,53.0,50.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,108,145,18,Curry 18' Pullup Jump Shot (17 PTS),2015,1,0,0,1
41400405,3,PT10M15.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Driving Reverse Layup Shot,Missed,-23,7,2,MISS Curry 2' Driving Reverse Layup,2015,0,1,0,0
41400405,3,PT08M33.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-24,23,3,MISS Curry 3' Jump Shot,2015,0,0,1,0
41400405,3,PT07M28.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,233,9,0,MISS Curry  3PT Jump Shot,2015,0,0,0,1
41400405,3,PT03M41.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Pullup Jump shot,Missed,-169,211,27,MISS Curry 27' 3PT Pullup Jump Shot,2015,0,0,0,0
41400405,3,PT03M11.00S,66.0,65.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,-190,200,28,Curry 28' 3PT Pullup Jump Shot (20 PTS) (Green 4 AST),2015,1,0,0,0
41400405,3,PT00M02.50S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,129,261,29,MISS Curry 29' 3PT Jump Shot,2015,0,1,0,0
41400405,4,PT08M45.00S,77.0,75.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,95,178,20,Curry 20' Pullup Jump Shot (22 PTS),2015,1,0,1,0
41400405,4,PT07M33.00S,82.0,80.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,160,206,26,Curry 26' 3PT Step Back Jump Shot (25 PTS),2015,1,1,0,1
41400405,4,PT05M32.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Step Back Jump shot,Missed,21,265,27,MISS Curry 27' 3PT Step Back Jump Shot,2015,0,1,1,0
41400405,4,PT03M26.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,69,250,26,MISS Curry 26' 3PT Jump Shot,2015,0,0,1,1
41400405,4,PT03M10.00S,93.0,85.0,GSW,201939,S. Curry,Made Shot,Driving Layup Shot,Made,-15,15,2,Curry 2' Driving Layup (27 PTS),2015,1,0,0,1
41400405,4,PT02M44.00S,96.0,86.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,203,173,27,Curry 27' 3PT Pullup Jump Shot (30 PTS),2015,1,1,0,0
41400405,4,PT01M22.00S,100.0,89.0,GSW,201939,S. Curry,Made Shot,Fadeaway Jump Shot,Made,152,247,29,Curry 29' 3PT Fadeaway Jumper (33 PTS),2015,1,1,1,0
41400406,1,PT06M00.00S,8.0,8.0,GSW,201939,S. Curry,Made Shot,Reverse Layup Shot,Made,9,-3,1,Curry 1' Reverse Layup (4 PTS) (Iguodala 1 AST),2015,1,0,1,0
41400406,1,PT05M15.00S,8.0,11.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-228,-3,0,Curry  3PT Jump Shot (7 PTS) (Iguodala 2 AST),2015,1,1,0,1
41400406,1,PT04M28.00S,8.0,13.0,GSW,201939,S. Curry,Made Shot,Driving Layup Shot,Made,0,4,0,Curry  Driving Layup (9 PTS) (Green 3 AST),2015,1,1,1,0
41400406,1,PT00M56.90S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,136,227,26,MISS Curry 26' 3PT Jump Shot,2015,0,1,1,1
41400406,1,PT00M00.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,184,293,35,MISS Curry 35' 3PT Jump Shot,2015,0,0,1,1
41400406,2,PT07M13.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-142,198,24,MISS Curry 24' 3PT Jump Shot,2015,0,0,0,1
41400406,2,PT06M53.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,42,61,7,MISS Curry 7' Jump Shot,2015,0,0,0,0
41400406,2,PT02M33.00S,35.0,43.0,GSW,201939,S. Curry,Made Shot,Layup Shot,Made,1,-8,1,Curry 1' Layup (11 PTS) (Barbosa 1 AST),2015,1,0,0,0
41400406,3,PT06M44.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,88,244,26,MISS Curry 26' 3PT Jump Shot,2015,0,1,0,0
41400406,3,PT03M04.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-224,126,26,MISS Curry 26' 3PT Jump Shot,2015,0,0,1,0
41400406,4,PT09M48.00S,68.0,78.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,105,230,25,Curry 25' 3PT Jump Shot (15 PTS),2015,1,0,0,1
41400406,4,PT07M26.00S,75.0,86.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,154,203,25,Curry 25' 3PT Jump Shot (18 PTS) (Green 9 AST),2015,1,1,0,0
41400406,4,PT04M33.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,225,17,0,MISS Curry  3PT Jump Shot,2015,0,1,1,0
41400406,4,PT03M31.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Layup Shot,Missed,6,15,2,MISS Curry 2' Layup,2015,0,0,1,1
41400406,4,PT01M54.00S,85.0,98.0,GSW,201939,S. Curry,Made Shot,Driving Layup Shot,Made,0,6,1,Curry 1' Driving Layup (20 PTS),2015,1,0,0,1
41400406,4,PT01M20.00S,0.0,0.0,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,230,9,0,MISS Curry  3PT Jump Shot,2015,0,1,0,0
21500003,1,PT09M13.00S,10.0,7.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-197,193,28,Curry 28' 3PT Jump Shot (5 PTS),2016,1,0,0,1
21500003,1,PT07M11.00S,14.0,11.0,GSW,201939,S. Curry,Made Shot,Running Layup Shot,Made,-4,8,1,Curry 1' Running Layup (7 PTS),2016,1,1,0,0
21500003,1,PT06M45.00S,17.0,13.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-11,259,26,Curry 26' 3PT Jump Shot (10 PTS),2016,1,1,1,0
21500003,1,PT05M50.00S,21.0,15.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-117,188,22,Curry 22' Jump Shot (12 PTS),2016,1,1,1,1
21500003,1,PT05M03.00S,25.0,18.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-179,228,29,Curry 29' 3PT Jump Shot (15 PTS) (Barnes 1 AST),2016,1,1,1,1
21500003,1,PT03M57.00S,32.0,20.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,89,239,26,Curry 26' 3PT Step Back Jump Shot (20 PTS) (Green 2 AST),2016,1,1,1,1
21500003,1,PT03M06.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-156,232,28,MISS Curry 28' 3PT Jump Shot,2016,0,1,1,1
21500003,1,PT02M45.00S,34.0,23.0,GSW,201939,S. Curry,Made Shot,Driving Finger Roll Layup Shot,Made,-19,21,3,Curry 3' Driving Finger Roll Layup (22 PTS),2016,1,0,1,1
21500003,1,PT00M45.40S,39.0,32.0,GSW,201939,S. Curry,Made Shot,Driving Layup Shot,Made,12,18,2,Curry 2' Driving Layup (24 PTS) (Iguodala 1 AST),2016,1,1,0,1
21500003,1,PT00M01.40S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-186,345,39,MISS Curry 39' 3PT Jump Shot,2016,0,1,1,0
21500003,2,PT06M03.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,164,185,25,MISS Curry 25' 3PT Jump Shot,2016,0,0,1,1
21500003,2,PT04M54.00S,50.0,44.0,GSW,201939,S. Curry,Made Shot,Fadeaway Bank shot,Made,-96,85,13,Curry 13' Fadeaway Bank Shot (26 PTS),2016,1,0,0,1
21500003,2,PT02M11.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,166,174,24,MISS Curry 24' 3PT Jump Shot,2016,0,1,0,0
21500003,2,PT01M16.00S,,,GSW,201939,S. Curry,Missed Shot,Pullup Jump shot,Missed,204,151,25,MISS Curry 25' 3PT Pullup Jump Shot,2016,0,0,1,0
21500003,2,PT00M00.80S,59.0,49.0,GSW,201939,S. Curry,Made Shot,Driving Finger Roll Layup Shot,Made,-9,8,1,Curry 1' Driving Finger Roll Layup (29 PTS),2016,1,0,0,1
21500003,3,PT10M07.00S,67.0,49.0,GSW,201939,S. Curry,Made Shot,Driving Finger Roll Layup Shot,Made,10,11,1,Curry 1' Driving Finger Roll Layup (33 PTS),2016,1,1,0,0
21500003,3,PT07M35.00S,73.0,58.0,GSW,201939,S. Curry,Made Shot,Cutting Finger Roll Layup Shot,Made,-7,13,1,Curry 1' Cutting Finger Roll Layup Shot (37 PTS) (Bogut 5 AST),2016,1,1,1,0
21500003,3,PT07M14.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,42,61,7,MISS Curry 7' Jump Shot,2016,0,1,1,1
21500003,3,PT05M19.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,161,203,26,MISS Curry 26' 3PT Jump Shot,2016,0,0,1,1
21500003,3,PT05M13.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,20,23,3,MISS Curry 3' Jump Shot,2016,0,0,0,1
21500003,3,PT03M23.00S,85.0,68.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,184,170,25,Curry 25' 3PT Jump Shot (40 PTS) (Iguodala 2 AST),2016,1,0,0,0
21500003,4,PT05M21.00S,,,GSW,201939,S. Curry,Missed Shot,Floating Jump shot,Missed,-122,43,13,MISS Curry 13' Floating Jump Shot,2016,0,1,0,0
21500003,4,PT02M30.00S,,,GSW,201939,S. Curry,Missed Shot,Driving Layup Shot,Missed,6,7,1,MISS Curry 1' Driving Layup,2016,0,0,1,0
21500030,1,PT07M52.00S,8.0,14.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,-52,288,29,Curry 29' 3PT Pullup Jump Shot (9 PTS),2016,1,1,1,0
21500030,1,PT06M23.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-129,214,25,MISS Curry 25' 3PT Jump Shot,2016,0,1,1,1
21500030,1,PT03M05.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,222,106,25,MISS Curry 25' 3PT Jump Shot,2016,0,0,1,1
21500030,2,PT06M50.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-235,-16,24,MISS Curry 24' 3PT Jump Shot,2016,0,0,0,1
21500030,2,PT04M05.00S,37.0,51.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-240,100,26,Curry 26' 3PT Jump Shot (15 PTS) (Green 1 AST),2016,1,0,0,0
21500030,2,PT03M49.00S,37.0,53.0,GSW,201939,S. Curry,Made Shot,Running Finger Roll Layup Shot,Made,14,-1,1,Curry 1' Running Finger Roll Layup (17 PTS),2016,1,1,0,0
21500030,2,PT01M56.00S,,,GSW,201939,S. Curry,Missed Shot,Pullup Jump shot,Missed,-115,224,25,MISS Curry 25' 3PT Pullup Jump Shot,2016,0,1,1,0
21500030,3,PT08M43.00S,51.0,64.0,GSW,201939,S. Curry,Made Shot,Floating Jump shot,Made,35,75,8,Curry 8' Floating Jump Shot (19 PTS),2016,1,0,1,1
21500030,3,PT06M41.00S,57.0,70.0,GSW,201939,S. Curry,Made Shot,Floating Jump shot,Made,-43,110,12,Curry 12' Floating Jump Shot (21 PTS),2016,1,1,0,1
21500030,4,PT07M18.00S,74.0,93.0,GSW,201939,S. Curry,Made Shot,Running Layup Shot,Made,10,2,1,Curry 1' Running Layup (23 PTS) (Green 5 AST),2016,1,1,1,0
21500030,4,PT05M12.00S,76.0,101.0,GSW,201939,S. Curry,Made Shot,Cutting Layup Shot,Made,-25,13,3,Curry 3' Cutting Layup Shot (25 PTS) (Green 7 AST),2016,1,1,1,1
21500030,4,PT04M44.00S,,,GSW,201939,S. Curry,Missed Shot,Step Back Jump shot,Missed,87,229,24,MISS Curry 24' 3PT Step Back Jump Shot,2016,0,1,1,1
21500035,1,PT04M03.00S,23.0,25.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,181,232,29,Curry 29' 3PT Jump Shot (10 PTS),2016,1,1,0,1
21500035,1,PT02M05.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,122,239,27,MISS Curry 27' 3PT Jump Shot,2016,0,1,1,0
21500035,1,PT00M53.90S,,,GSW,201939,S. Curry,Missed Shot,Driving Bank shot,Missed,-73,80,11,MISS Curry 11' Driving Bank Shot,2016,0,0,1,1
21500035,2,PT06M51.00S,41.0,43.0,GSW,201939,S. Curry,Made Shot,Floating Jump shot,Made,19,90,9,Curry 9' Floating Jump Shot (12 PTS),2016,1,0,0,1
21500035,2,PT03M47.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,236,-11,24,MISS Curry 24' 3PT Jump Shot,2016,0,1,0,0
21500035,3,PT09M53.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-78,249,26,MISS Curry 26' 3PT Jump Shot,2016,0,0,1,0
21500035,3,PT09M12.00S,70.0,70.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-142,247,28,Curry 28' 3PT Jump Shot (18 PTS),2016,1,0,0,1
21500035,3,PT08M05.00S,70.0,75.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-225,120,26,Curry 26' 3PT Jump Shot (23 PTS),2016,1,1,0,0
21500035,3,PT07M40.00S,72.0,78.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-181,188,26,Curry 26' 3PT Jump Shot (26 PTS),2016,1,1,1,0
21500035,3,PT06M30.00S,74.0,83.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,137,61,15,Curry 15' Jump Shot (28 PTS),2016,1,1,1,1
21500035,3,PT06M15.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-119,180,22,MISS Curry 22' Jump Shot,2016,0,1,1,1
21500035,3,PT05M06.00S,78.0,88.0,GSW,201939,S. Curry,Made Shot,Running Finger Roll Layup Shot,Made,-1,16,2,Curry 2' Running Finger Roll Layup (30 PTS),2016,1,0,1,1
21500035,3,PT03M49.00S,83.0,91.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,187,170,25,Curry 25' 3PT Jump Shot (33 PTS),2016,1,1,0,1
21500035,3,PT02M40.00S,87.0,95.0,GSW,201939,S. Curry,Made Shot,Driving Layup Shot,Made,2,23,2,Curry 2' Driving Layup (35 PTS),2016,1,1,1,0
21500035,3,PT01M34.00S,87.0,99.0,GSW,201939,S. Curry,Made Shot,Layup Shot,Made,17,8,2,Curry 2' Layup (37 PTS) (Livingston 3 AST),2016,1,1,1,1
21500035,3,PT01M01.00S,89.0,101.0,GSW,201939,S. Curry,Made Shot,Driving Layup Shot,Made,10,8,1,Curry 1' Driving Layup (39 PTS),2016,1,1,1,1
21500035,3,PT00M39.50S,89.0,104.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,194,185,27,Curry 27' 3PT Jump Shot (42 PTS),2016,1,1,1,1
21500035,3,PT00M09.90S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,38,267,27,MISS Curry 27' 3PT Jump Shot,2016,0,1,1,1
21500035,4,PT06M09.00S,102.0,115.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,-158,31,16,Curry 16' Step Back Jump Shot (45 PTS),2016,1,0,1,1
21500035,4,PT05M44.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-25,139,14,MISS Curry 14' Jump Shot,2016,0,1,0,1
21500035,4,PT03M13.00S,110.0,123.0,GSW,201939,S. Curry,Made Shot,Fadeaway Jump Shot,Made,123,11,12,Curry 12' Fadeaway Jumper (47 PTS),2016,1,0,1,0
21500035,4,PT02M11.00S,115.0,127.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-145,259,30,Curry 30' 3PT Jump Shot (51 PTS),2016,1,1,0,1
21500035,4,PT01M00.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,222,100,24,MISS Curry 24' 3PT Jump Shot,2016,0,1,1,0
21500035,4,PT00M34.90S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-96,2,10,MISS Curry 10' Jump Shot,2016,0,0,1,1
21500051,1,PT06M14.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-202,183,27,MISS Curry 27' 3PT Jump Shot,2016,0,0,1,1
21500051,1,PT00M59.40S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,69,237,25,MISS Curry 25' 3PT Jump Shot,2016,0,0,0,1
21500051,1,PT00M06.90S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,28,21,4,MISS Curry 4' Jump Shot,2016,0,0,0,0
21500051,2,PT02M48.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,163,203,26,MISS Curry 26' 3PT Jump Shot,2016,0,0,0,0
21500051,2,PT02M34.00S,44.0,31.0,GSW,201939,S. Curry,Made Shot,Floating Jump shot,Made,-7,62,6,Curry 6' Floating Jump Shot (8 PTS),2016,1,0,0,0
21500051,3,PT10M00.00S,57.0,36.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,164,41,17,Curry 17' Step Back Jump Shot (11 PTS) (Green 5 AST),2016,1,1,0,0
21500051,3,PT09M05.00S,62.0,38.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,-143,210,25,Curry 25' 3PT Step Back Jump Shot (14 PTS),2016,1,1,1,0
21500051,3,PT07M49.00S,,,GSW,201939,S. Curry,Missed Shot,Driving Reverse Layup Shot,Missed,-9,7,1,MISS Curry 1' Driving Reverse Layup,2016,0,1,1,1
21500051,3,PT06M43.00S,72.0,40.0,GSW,201939,S. Curry,Made Shot,Running Reverse Layup Shot,Made,-6,26,3,Curry 3' Running Reverse Layup (16 PTS),2016,1,0,1,1
21500051,3,PT06M28.00S,75.0,40.0,GSW,201939,S. Curry,Made Shot,Running Reverse Layup Shot,Made,9,26,3,Curry 3' Running Reverse Layup (19 PTS),2016,1,1,0,1
21500051,3,PT05M32.00S,78.0,42.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,232,95,25,Curry 25' 3PT Jump Shot (22 PTS) (Green 7 AST),2016,1,1,1,0
21500051,3,PT04M58.00S,81.0,42.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,228,-5,0,Curry 3PT Jump Shot (25 PTS) (Iguodala 3 AST),2016,1,1,1,1
21500051,3,PT02M33.00S,86.0,44.0,GSW,201939,S. Curry,Made Shot,Floating Jump shot,Made,12,97,10,Curry 10' Floating Jump Shot (30 PTS) (Green 8 AST),2016,1,1,1,1
21500069,2,PT06M57.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,101,154,18,MISS Curry 18' Jump Shot,2016,0,1,1,1
21500069,2,PT05M57.00S,,,GSW,201939,S. Curry,Missed Shot,Pullup Jump shot,Missed,-235,3,24,MISS Curry 24' 3PT Pullup Jump Shot,2016,0,0,1,1
21500069,2,PT02M08.00S,57.0,50.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,43,247,25,Curry 25' 3PT Step Back Jump Shot (16 PTS) (Green 2 AST),2016,1,0,0,1
21500069,3,PT10M39.00S,,,GSW,201939,S. Curry,Missed Shot,Running Pull-Up Jump Shot,Missed,53,154,16,MISS Curry 16' Running Pull-Up Jump Shot,2016,0,1,0,0
21500069,3,PT07M49.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,128,272,30,MISS Curry 30' 3PT Jump Shot,2016,0,0,1,0
21500069,3,PT06M56.00S,,,GSW,201939,S. Curry,Missed Shot,Layup Shot,Missed,-3,4,1,MISS Curry 1' Layup,2016,0,0,0,1
21500069,3,PT03M38.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-56,247,25,MISS Curry 25' 3PT Jump Shot,2016,0,0,0,0
21500069,3,PT03M00.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-4,85,9,MISS Curry 9' Jump Shot,2016,0,0,0,0
21500069,3,PT02M35.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,163,203,26,MISS Curry 26' 3PT Jump Shot,2016,0,0,0,0
21500069,4,PT05M32.00S,100.0,99.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,-91,228,25,Curry 25' 3PT Step Back Jump Shot (21 PTS),2016,1,0,0,0
21500069,4,PT04M56.00S,103.0,99.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,101,249,27,Curry 27' 3PT Jump Shot (24 PTS) (Iguodala 4 AST),2016,1,1,0,0
21500069,4,PT03M34.00S,,,GSW,201939,S. Curry,Missed Shot,Running Jump Shot,Missed,120,111,16,MISS Curry 16' Running Jump Shot,2016,0,1,1,0
21500069,4,PT02M36.00S,105.0,103.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-194,111,22,Curry 22' Jump Shot (26 PTS) (Iguodala 5 AST),2016,1,0,1,1
21500069,4,PT01M08.00S,108.0,106.0,GSW,201939,S. Curry,Made Shot,Running Jump Shot,Made,-74,257,27,Curry 27' 3PT Running Jump Shot (29 PTS),2016,1,1,0,1
21500083,1,PT05M12.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,213,149,26,MISS Curry 26' 3PT Jump Shot,2016,0,1,0,0
21500083,1,PT04M08.00S,29.0,17.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-196,183,27,Curry 27' 3PT Jump Shot (6 PTS) (Green 5 AST),2016,1,0,1,0
21500083,1,PT02M54.00S,36.0,20.0,GSW,201939,S. Curry,Made Shot,Jump Shot,Made,-81,252,26,Curry 26' 3PT Jump Shot (9 PTS) (Green 6 AST),2016,1,1,0,1
21500083,1,PT01M54.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,87,134,16,MISS Curry 16' Jump Shot,2016,0,1,1,0
21500083,1,PT01M16.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,233,-1,0,MISS Curry 3PT Jump Shot,2016,0,0,1,1
21500083,1,PT00M06.60S,40.0,23.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,138,228,27,Curry 27' 3PT Pullup Jump Shot (12 PTS) (Iguodala 1 AST),2016,1,0,0,1
21500083,1,PT00M00.70S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-212,439,49,MISS Curry 49' 3PT Jump Shot,2016,0,1,0,0
21500083,2,PT03M13.00S,63.0,33.0,GSW,201939,S. Curry,Made Shot,Running Layup Shot,Made,-12,21,2,Curry 2' Running Layup (14 PTS) (K. Thompson 2 AST),2016,1,0,1,0
21500083,2,PT01M06.00S,68.0,39.0,GSW,201939,S. Curry,Made Shot,Pullup Jump shot,Made,159,200,26,Curry 26' 3PT Pullup Jump Shot (17 PTS) (Clark 1 AST),2016,1,1,0,1
21500083,2,PT00M25.90S,74.0,44.0,GSW,201939,S. Curry,Made Shot,Turnaround Jump Shot,Made,-212,134,25,Curry 25' 3PT Turnaround Jump Shot (20 PTS) (Clark 3 AST),2016,1,1,1,0
21500083,3,PT10M43.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,-66,262,27,MISS Curry 27' 3PT Jump Shot,2016,0,1,1,1
21500083,3,PT06M03.00S,,,GSW,201939,S. Curry,Missed Shot,Jump Shot,Missed,236,8,24,MISS Curry 24' 3PT Jump Shot,2016,0,0,1,1
21500083,3,PT05M58.00S,87.0,63.0,GSW,201939,S. Curry,Made Shot,Step Back Jump shot,Made,227,11,0,Curry 3PT Step Back Jump Shot (23 PTS) (Ezeli 2 AST),2016,1,0,0,1
21500083,3,PT04M57.00S,,,GSW,201939,S. Curry,Missed Shot,Pullup Jump shot,Missed,-232,7,0,MISS Curry 3PT Pullup Jump Shot,2016,0,1,0,0
